x,y
2560.0,-1.6993569
2561.0,-1.7974618
2562.0,-1.8806442
2563.0,-1.9504739
2564.0,-1.7485967
2565.0,-1.7710569
2566.0,-1.8470465
2567.0,-1.9081769
2568.0,-1.7598757
2569.0,-1.854065
2570.0,-1.812005
2571.0,-1.7986892
2572.0,-1.8463525
2573.0,-1.9133459
2574.0,-1.7118355
2575.0,-1.8416788
2576.0,-1.765201
2577.0,-1.8249316
2578.0,-1.7563629
2579.0,-1.7832105
2580.0,-1.8003668
2581.0,-2.0093992
2582.0,-1.8617528
2583.0,-1.759461
2584.0,-1.8518311
2585.0,-1.8214132
2586.0,-1.7719161
2587.0,-1.8812793
2588.0,-1.8173677
2589.0,-1.8371509
2590.0,-1.8476463
2591.0,-1.7781676
2592.0,-1.6864141
2593.0,-1.8946725
2594.0,-1.7715589
2595.0,-1.6445123
2596.0,-1.7867361
2597.0,-1.8102258
2598.0,-1.5680391
2599.0,-1.7570912
2600.0,-1.6942582
2601.0,-1.7033602
2602.0,-2.0255855
2603.0,-1.6470411
2604.0,-1.7729454
2605.0,-1.654176
2606.0,-1.6547153
2607.0,-1.6453497
2608.0,-1.7794424
2609.0,-1.8282996
2610.0,-1.7526569
2611.0,-1.7258591
2612.0,-1.6899931
2613.0,-1.6974898
2614.0,-1.6083922
2615.0,-1.6311317
2616.0,-1.65796
2617.0,-1.6343736
2618.0,-1.7532015
2619.0,-1.5901179
2620.0,-1.8128935
2621.0,-1.7107503
2622.0,-1.7327226
2623.0,-1.6820651
2624.0,-1.6461325
2625.0,-1.6790181
2626.0,-1.5993781
2627.0,-1.7158202
2628.0,-1.7789716
2629.0,-1.7547311
2630.0,-1.7582476
2631.0,-1.7140546
2632.0,-1.826628
2633.0,-1.7823952
2634.0,-1.7153439
2635.0,-1.6162981
2636.0,-1.5437043
2637.0,-1.6955699
2638.0,-1.6601825
2639.0,-1.5469707
2640.0,-1.7872522
2641.0,-1.673633
2642.0,-1.6439406
2643.0,-1.6122769
2644.0,-1.7433548
2645.0,-1.6021384
2646.0,-1.6115922
2647.0,-1.7438189
2648.0,-1.5542385
2649.0,-1.7077243
2650.0,-1.5923585
2651.0,-1.7429735
2652.0,-1.6268698
2653.0,-1.6418761
2654.0,-1.5295878
2655.0,-1.739544
2656.0,-1.8658356
2657.0,-1.6390317
2658.0,-1.576165
2659.0,-1.6621398
2660.0,-1.5847683
2661.0,-1.8161904
2662.0,-1.7105197
2663.0,-1.6757668
2664.0,-1.6133006
2665.0,-1.6377795
2666.0,-1.5831591
2667.0,-1.5784521
2668.0,-1.6752807
2669.0,-1.5464444
2670.0,-1.7389056
2671.0,-1.6312756
2672.0,-1.6886892
2673.0,-1.7350864
2674.0,-1.6865811
2675.0,-1.5766982
2676.0,-1.4127784
2677.0,-1.761854
2678.0,-1.541078
2679.0,-1.5329474
2680.0,-1.6261275
2681.0,-1.5672384
2682.0,-1.6171051
2683.0,-1.5972503
2684.0,-1.7103369
2685.0,-1.543032
2686.0,-1.4194022
2687.0,-1.4547167
2688.0,-1.6117155
2689.0,-1.5559784
2690.0,-1.5356524
2691.0,-1.5658207
2692.0,-1.6414442
2693.0,-1.6241908
2694.0,-1.5325016
2695.0,-1.6066618
2696.0,-1.5829609
2697.0,-1.5896033
2698.0,-1.6439819
2699.0,-1.7277785
2700.0,-1.4616018
2701.0,-1.6233094
2702.0,-1.5764903
2703.0,-1.4975429
2704.0,-1.6789617
2705.0,-1.4989519
2706.0,-1.6277741
2707.0,-1.501641
2708.0,-1.5448073
2709.0,-1.6220796
2710.0,-1.5870382
2711.0,-1.5293029
2712.0,-1.6309257
2713.0,-1.5251781
2714.0,-1.4707502
2715.0,-1.4807914
2716.0,-1.4401593
2717.0,-1.6421487
2718.0,-1.5758893
2719.0,-1.5313433
2720.0,-1.4136349
2721.0,-1.5046384
2722.0,-1.6024836
2723.0,-1.4388618
2724.0,-1.4376674
2725.0,-1.4286105
2726.0,-1.3905035
2727.0,-1.4260692
2728.0,-1.3660371
2729.0,-1.3233361
2730.0,-1.4977551
2731.0,-1.5633323
2732.0,-1.5127533
2733.0,-1.3758253
2734.0,-1.5391092
2735.0,-1.3598189
2736.0,-1.552691
2737.0,-1.528031
2738.0,-1.4245919
2739.0,-1.3890459
2740.0,-1.3839726
2741.0,-1.4470261
2742.0,-1.5834436
2743.0,-1.3710606
2744.0,-1.3673799
2745.0,-1.4446383
2746.0,-1.4514403
2747.0,-1.4184664
2748.0,-1.4175819
2749.0,-1.4459293
2750.0,-1.3024317
2751.0,-1.3249504
2752.0,-1.5057496
2753.0,-1.399645
2754.0,-1.3586524
2755.0,-1.477954
2756.0,-1.3889154
2757.0,-1.4630748
2758.0,-1.3723883
2759.0,-1.2318175
2760.0,-1.5249613
2761.0,-1.5281014
2762.0,-1.3508474
2763.0,-1.3989261
2764.0,-1.3236501
2765.0,-1.4117985
2766.0,-1.3632969
2767.0,-1.3684575
2768.0,-1.3602125
2769.0,-1.3702371
2770.0,-1.3450034
2771.0,-1.4083664
2772.0,-1.4150937
2773.0,-1.3778954
2774.0,-1.2915026
2775.0,-1.3182969
2776.0,-1.4274181
2777.0,-1.2429653
2778.0,-1.2299487
2779.0,-1.3899591
2780.0,-1.300326
2781.0,-1.2931301
2782.0,-1.3021574
2783.0,-1.3479547
2784.0,-1.2697861
2785.0,-1.3467418
2786.0,-1.2842052
2787.0,-1.1769634
2788.0,-1.2474011
2789.0,-1.2162929
2790.0,-1.4268279
2791.0,-1.2580368
2792.0,-1.3483113
2793.0,-1.3017378
2794.0,-1.1704026
2795.0,-1.2422514
2796.0,-1.2333187
2797.0,-1.1737648
2798.0,-1.2057791
2799.0,-1.2807639
2800.0,-1.2092986
2801.0,-1.1159854
2802.0,-1.1282674
2803.0,-1.256116
2804.0,-1.2552936
2805.0,-1.1919778
2806.0,-1.2793609
2807.0,-1.257263
2808.0,-1.208413
2809.0,-1.3339145
2810.0,-1.2458123
2811.0,-1.1952368
2812.0,-1.3064891
2813.0,-1.2311598
2814.0,-1.2459238
2815.0,-1.2446536
2816.0,-1.3157632
2817.0,-1.2678803
2818.0,-1.2105423
2819.0,-1.1575045
2820.0,-1.2723649
2821.0,-1.3537543
2822.0,-1.327686
2823.0,-1.1893549
2824.0,-1.2184968
2825.0,-1.1938233
2826.0,-1.1132829
2827.0,-1.1320233
2828.0,-1.1966326
2829.0,-1.1385211
2830.0,-1.1274797
2831.0,-1.1804798
2832.0,-1.1223762
2833.0,-1.1388848
2834.0,-1.1781773
2835.0,-1.1071407
2836.0,-1.1768982
2837.0,-1.1655304
2838.0,-1.1003416
2839.0,-1.1543058
2840.0,-1.0787801
2841.0,-1.2168305
2842.0,-1.1142478
2843.0,-1.135834
2844.0,-1.2120845
2845.0,-1.1432536
2846.0,-1.1588208
2847.0,-1.0643379
2848.0,-1.1796619
2849.0,-1.1372774
2850.0,-1.126414
2851.0,-1.0424536
2852.0,-1.0874235
2853.0,-1.0643424
2854.0,-1.1045075
2855.0,-1.0277348
2856.0,-1.1412017
2857.0,-1.1229505
2858.0,-1.0559344
2859.0,-1.1200731
2860.0,-1.0474185
2861.0,-1.0656831
2862.0,-0.99694144
2863.0,-0.98839958
2864.0,-1.0933827
2865.0,-1.0133447
2866.0,-1.0337245
2867.0,-0.97465172
2868.0,-1.0168776
2869.0,-0.96506989
2870.0,-1.0494445
2871.0,-1.0878163
2872.0,-1.0630107
2873.0,-1.0025104
2874.0,-1.0863426
2875.0,-1.0348862
2876.0,-0.9861042
2877.0,-1.0316964
2878.0,-1.07712
2879.0,-1.0589944
2880.0,-1.094444
2881.0,-1.0831225
2882.0,-0.96743383
2883.0,-0.94474727
2884.0,-0.9976303
2885.0,-0.96583743
2886.0,-0.97833763
2887.0,-0.95250756
2888.0,-0.94634237
2889.0,-0.93722495
2890.0,-0.99217599
2891.0,-0.92261336
2892.0,-1.0537283
2893.0,-0.9402606
2894.0,-0.91539921
2895.0,-1.0308563
2896.0,-0.99464972
2897.0,-0.92438605
2898.0,-0.93931571
2899.0,-0.97285334
2900.0,-0.97494183
2901.0,-0.89479494
2902.0,-0.90361034
2903.0,-0.9181296
2904.0,-0.83792048
2905.0,-0.90012823
2906.0,-0.87174821
2907.0,-0.94167992
2908.0,-0.89526896
2909.0,-0.88126302
2910.0,-0.77764547
2911.0,-0.92604883
2912.0,-0.80661675
2913.0,-0.85404285
2914.0,-0.84785091
2915.0,-0.84286894
2916.0,-0.85813687
2917.0,-0.81280643
2918.0,-0.80347701
2919.0,-0.85558146
2920.0,-0.86573293
2921.0,-0.88537125
2922.0,-0.85622398
2923.0,-0.79579218
2924.0,-0.86667057
2925.0,-0.86156977
2926.0,-0.73344178
2927.0,-0.80206517
2928.0,-0.79020468
2929.0,-0.74402137
2930.0,-0.8677116
2931.0,-0.84050219
2932.0,-0.76174147
2933.0,-0.81304465
2934.0,-0.85049577
2935.0,-0.78941877
2936.0,-0.83917267
2937.0,-0.74385938
2938.0,-0.82715706
2939.0,-0.76380113
2940.0,-0.7683861
2941.0,-0.81014303
2942.0,-0.76024353
2943.0,-0.87067368
2944.0,-0.79307021
2945.0,-0.70868717
2946.0,-0.88474367
2947.0,-0.7753595
2948.0,-0.76181292
2949.0,-0.73593718
2950.0,-0.77220146
2951.0,-0.72794025
2952.0,-0.780969
2953.0,-0.74106122
2954.0,-0.67649299
2955.0,-0.71105351
2956.0,-0.73871724
2957.0,-0.7137383
2958.0,-0.71014699
2959.0,-0.767019
2960.0,-0.65683061
2961.0,-0.73078818
2962.0,-0.71340498
2963.0,-0.75336929
2964.0,-0.71718116
2965.0,-0.71408055
2966.0,-0.73927577
2967.0,-0.73979291
2968.0,-0.70269327
2969.0,-0.67109947
2970.0,-0.69403956
2971.0,-0.66849207
2972.0,-0.66819311
2973.0,-0.66652812
2974.0,-0.68705099
2975.0,-0.64963641
2976.0,-0.5734149
2977.0,-0.62339683
2978.0,-0.67803653
2979.0,-0.61009821
2980.0,-0.65383982
2981.0,-0.6213502
2982.0,-0.69318572
2983.0,-0.63504011
2984.0,-0.60460151
2985.0,-0.56443574
2986.0,-0.59980789
2987.0,-0.63154125
2988.0,-0.60533508
2989.0,-0.62045498
2990.0,-0.6179288
2991.0,-0.55420687
2992.0,-0.53897804
2993.0,-0.53980112
2994.0,-0.55506748
2995.0,-0.56788587
2996.0,-0.56117047
2997.0,-0.6051583
2998.0,-0.58055594
2999.0,-0.54134138
3000.0,-0.52935053
3001.0,-0.54892014
3002.0,-0.60063738
3003.0,-0.55441533
3004.0,-0.5151521
3005.0,-0.54623062
3006.0,-0.55667043
3007.0,-0.51963032
3008.0,-0.53287546
3009.0,-0.52304824
3010.0,-0.48622779
3011.0,-0.536369
3012.0,-0.52013124
3013.0,-0.52095193
3014.0,-0.49175521
3015.0,-0.47730528
3016.0,-0.45373633
3017.0,-0.4566111
3018.0,-0.48053618
3019.0,-0.51501737
3020.0,-0.46135018
3021.0,-0.48032376
3022.0,-0.49092409
3023.0,-0.46870644
3024.0,-0.43901159
3025.0,-0.46879485
3026.0,-0.47154329
3027.0,-0.47184597
3028.0,-0.42068827
3029.0,-0.44023949
3030.0,-0.45193904
3031.0,-0.44285109
3032.0,-0.40137229
3033.0,-0.43230945
3034.0,-0.42791666
3035.0,-0.43044793
3036.0,-0.40757357
3037.0,-0.43043421
3038.0,-0.43571573
3039.0,-0.40425875
3040.0,-0.37760939
3041.0,-0.43483017
3042.0,-0.41249468
3043.0,-0.33643856
3044.0,-0.36585912
3045.0,-0.39996328
3046.0,-0.3808599
3047.0,-0.36115748
3048.0,-0.3861539
3049.0,-0.358077
3050.0,-0.35214946
3051.0,-0.33183423
3052.0,-0.35773651
3053.0,-0.34734442
3054.0,-0.32623035
3055.0,-0.31238212
3056.0,-0.38839035
3057.0,-0.31252502
3058.0,-0.34002984
3059.0,-0.3523206
3060.0,-0.3171666
3061.0,-0.33422114
3062.0,-0.3404497
3063.0,-0.33309907
3064.0,-0.30697217
3065.0,-0.31535514
3066.0,-0.29271183
3067.0,-0.31741024
3068.0,-0.28436917
3069.0,-0.26978178
3070.0,-0.28033514
3071.0,-0.30789858
3072.0,-0.29852688
3073.0,-0.26632999
3074.0,-0.27933695
3075.0,-0.25572816
3076.0,-0.26442444
3077.0,-0.26546707
3078.0,-0.28661767
3079.0,-0.25725669
3080.0,-0.23624487
3081.0,-0.26409868
3082.0,-0.25461474
3083.0,-0.26224183
3084.0,-0.22907195
3085.0,-0.2369603
3086.0,-0.23723171
3087.0,-0.21800701
3088.0,-0.22884825
3089.0,-0.20326209
3090.0,-0.22875344
3091.0,-0.20084052
3092.0,-0.19559705
3093.0,-0.18422083
3094.0,-0.16975026
3095.0,-0.18504291
3096.0,-0.1853191
3097.0,-0.18774154
3098.0,-0.17580658
3099.0,-0.17336405
3100.0,-0.1679977
3101.0,-0.18112827
3102.0,-0.15933376
3103.0,-0.15161593
3104.0,-0.14975497
3105.0,-0.14624223
3106.0,-0.13382962
3107.0,-0.14923443
3108.0,-0.14012174
3109.0,-0.13088421
3110.0,-0.12115015
3111.0,-0.13282895
3112.0,-0.11954695
3113.0,-0.12704412
3114.0,-0.10555389
3115.0,-0.10640388
3116.0,-0.10315293
3117.0,-0.10000386
3118.0,-0.099435336
3119.0,-0.09668225
3120.0,-0.090266735
3121.0,-0.078659815
3122.0,-0.081579204
3123.0,-0.076188595
3124.0,-0.074814103
3125.0,-0.072881338
3126.0,-0.063303231
3127.0,-0.058168374
3128.0,-0.056306205
3129.0,-0.050759325
3130.0,-0.04338927
3131.0,-0.042082639
3132.0,-0.039264956
3133.0,-0.030280419
3134.0,-0.029367068
3135.0,-0.028222987
3136.0,-0.020552374
3137.0,-0.01770493
3138.0,-0.014649764
3139.0,-0.010786759
3140.0,-0.0063931507
3141.0,-0.0022719904
3142.0,0.0016065644
3143.0,0.0053209996
3144.0,0.010470751
3145.0,0.01339886
3146.0,0.017616975
3147.0,0.021505611
3148.0,0.026159387
3149.0,0.029873341
3150.0,0.034469441
3151.0,0.03816722
3152.0,0.041487524
3153.0,0.045677475
3154.0,0.051305066
3155.0,0.052325333
3156.0,0.0576558
3157.0,0.063390882
3158.0,0.069026272
3159.0,0.072002627
3160.0,0.072382484
3161.0,0.070782168
3162.0,0.082091324
3163.0,0.082545777
3164.0,0.098438479
3165.0,0.089522248
3166.0,0.092790796
3167.0,0.10381462
3168.0,0.10341899
3169.0,0.10117081
3170.0,0.11661738
3171.0,0.11696688
3172.0,0.1182673
3173.0,0.1266005
3174.0,0.12429817
3175.0,0.13838398
3176.0,0.12558338
3177.0,0.15885839
3178.0,0.14575289
3179.0,0.15871671
3180.0,0.15270999
3181.0,0.1600236
3182.0,0.15293576
3183.0,0.17588748
3184.0,0.15622203
3185.0,0.16967665
3186.0,0.17174682
3187.0,0.16987215
3188.0,0.19319427
3189.0,0.17581793
3190.0,0.17395228
3191.0,0.2001373
3192.0,0.21247375
3193.0,0.188599
3194.0,0.18795872
3195.0,0.22833174
3196.0,0.20478164
3197.0,0.20698175
3198.0,0.22661827
3199.0,0.21377842
3200.0,0.22682815
3201.0,0.25206159
3202.0,0.25095611
3203.0,0.24762347
3204.0,0.26123503
3205.0,0.27319773
3206.0,0.26392074
3207.0,0.26182655
3208.0,0.27312852
3209.0,0.26799809
3210.0,0.2661207
3211.0,0.27927253
3212.0,0.27623845
3213.0,0.26728706
3214.0,0.30245355
3215.0,0.29026303
3216.0,0.30786673
3217.0,0.28754079
3218.0,0.3024582
3219.0,0.3207204
3220.0,0.30890543
3221.0,0.30604761
3222.0,0.30325012
3223.0,0.32768683
3224.0,0.3271385
3225.0,0.3201844
3226.0,0.32228095
3227.0,0.35421625
3228.0,0.32494579
3229.0,0.33030169
3230.0,0.31740194
3231.0,0.36553921
3232.0,0.3413475
3233.0,0.36237184
3234.0,0.36448761
3235.0,0.37491501
3236.0,0.37526198
3237.0,0.38923481
3238.0,0.32356745
3239.0,0.33723605
3240.0,0.38500013
3241.0,0.41338145
3242.0,0.41088093
3243.0,0.41620627
3244.0,0.40951944
3245.0,0.42384784
3246.0,0.40741667
3247.0,0.41519859
3248.0,0.41384621
3249.0,0.41547024
3250.0,0.44616321
3251.0,0.42042616
3252.0,0.41634966
3253.0,0.41501099
3254.0,0.43652076
3255.0,0.46210787
3256.0,0.4486959
3257.0,0.44898373
3258.0,0.45077059
3259.0,0.46897679
3260.0,0.4995254
3261.0,0.46585994
3262.0,0.4937457
3263.0,0.4468049
3264.0,0.48390396
3265.0,0.47960338
3266.0,0.49118895
3267.0,0.50934316
3268.0,0.47706774
3269.0,0.50405549
3270.0,0.51000513
3271.0,0.53655629
3272.0,0.52655638
3273.0,0.48302192
3274.0,0.50821818
3275.0,0.54570152
3276.0,0.50928105
3277.0,0.53402465
3278.0,0.53618507
3279.0,0.53656448
3280.0,0.50268643
3281.0,0.55305874
3282.0,0.57574278
3283.0,0.60590771
3284.0,0.54758034
3285.0,0.55243357
3286.0,0.55356173
3287.0,0.56076078
3288.0,0.57173067
3289.0,0.50514909
3290.0,0.57090268
3291.0,0.57319274
3292.0,0.57200511
3293.0,0.60454301
3294.0,0.63166824
3295.0,0.59753891
3296.0,0.5734688
3297.0,0.63148545
3298.0,0.65073134
3299.0,0.60289818
3300.0,0.61719863
3301.0,0.63802108
3302.0,0.63767426
3303.0,0.54857789
3304.0,0.61917961
3305.0,0.60235316
3306.0,0.59645327
3307.0,0.63759654
3308.0,0.62355378
3309.0,0.66350585
3310.0,0.6527825
3311.0,0.65527379
3312.0,0.56738608
3313.0,0.71837129
3314.0,0.6001973
3315.0,0.67286849
3316.0,0.714483
3317.0,0.72589155
3318.0,0.70095613
3319.0,0.7447013
3320.0,0.75050686
3321.0,0.69222951
3322.0,0.71007964
3323.0,0.69599502
3324.0,0.65014672
3325.0,0.67563799
3326.0,0.74610483
3327.0,0.70083266
3328.0,0.70182665
3329.0,0.69846696
3330.0,0.79466654
3331.0,0.75830437
3332.0,0.72051193
3333.0,0.74350982
3334.0,0.74645169
